x,y,z,d,std,arr_time,heap_time
100,1,1000,18.249,5.666303821716587,99.31881858408451,1.6227063313126564
100,1,10000,18.0851,5.746447423408657,987.6621068269014,16.029179893434048
1000,1,1,5.0,0.0,0.0967576876282692,0.002077631652355194
1000,1,10,5.4,1.2,0.9887583330273628,0.020075306296348572
1000,1,100,5.52,1.3151425778218877,10.030819080770016,0.21908295899629593
1000,1,1000,5.341,1.2036274340509192,101.08017709106207,2.0210675820708275
1000,1,10000,5.365,1.1935556124454358,1013.6648946776986,20.932769276201725
1,1,1,271.0,0.0,0.09896240383386612,0.0014070197939872742
1,1,10,153.5,105.2855640626957,1.0228809490799904,0.013141512870788574
1,1,100,219.01,125.70015871111698,9.896694995462894,0.1286134421825409
1,1,1000,220.305,123.58329164980191,99.86772592365742,1.319413661956787
1,1,10000,213.4362,123.85090685804444,1012.6244876906276,13.382910914719105
100,1,1,23.0,0.0,0.10444951057434082,0.0017629042267799377
100,1,10,17.0,4.2895221179054435,1.0027722865343094,0.017151780426502228
100,1,100,18.24,6.136969936377397,9.725959122180939,0.15885992348194122
100,1,1000,17.313,5.828295720019704,106.62935081124306,1.6877847537398338
100,1,10000,17.4827,5.73495429014042,987.0861577093601,16.372702427208424
1000,1,1,5.0,0.0,0.0982973501086235,0.0022597312927246094
1000,1,10,5.6,0.66332495807108,0.9702637866139412,0.019956298172473907
1000,1,100,5.56,1.1774548823628022,9.94409180432558,0.20845890790224075
1000,1,1000,5.324,1.1545665853470732,101.03955288976431,2.012575201690197
1000,1,10000,5.3264,1.179348565946472,1018.4424565881491,20.58960797637701
1,1,1,173.0,0.0,0.0987674817442894,0.0012837648391723633
1,1,10,234.7,104.02023841541607,0.986452542245388,0.012747347354888916
1,1,100,220.17,135.2454106430233,10.183467760682106,0.12821170687675476
1,1,1000,227.22,132.76306564703904,101.78533681482077,1.297098569571972
1,1,10000,233.5474,133.15353826782075,1014.6189108937979,13.31083082407713
100,1,1,16.0,0.0,0.09401481598615646,0.0015829429030418396
100,1,10,17.5,4.318564576337836,0.9571020156145096,0.015615887939929962
100,1,100,17.35,6.121070167870974,9.840279288589954,0.16674165427684784
100,1,1000,18.119,5.944984356581605,100.84576027095318,1.6701800152659416
100,1,10000,17.9752,6.196045913322464,984.4129417017102,16.291978135704994
1000,1,1,3.0,0.0,0.10098888725042343,0.002048507332801819
1000,1,10,4.7,1.3453624047073711,1.0387084260582924,0.019966408610343933
1000,1,100,5.34,1.226539848516957,10.394550077617168,0.2015717402100563
1000,1,1000,5.342,1.1828085221201274,102.00924006849527,2.0598410069942474
1000,1,10000,5.3338,1.1936404651317747,1025.7727108821273,20.467792116105556
1,1,1,339.0,0.0,0.09663675725460052,0.0013129189610481262
1,1,10,203.7,127.5343483144835,0.9821624085307121,0.012966826558113098
1,1,100,197.62,121.40723042718666,10.33439726382494,0.12985114753246307
1,1,1000,208.108,119.91096837237201,101.15030338615179,1.3822289854288101
1,1,10000,208.9503,120.44024339858335,1019.7010391131043,13.554842837154865
100,1,1,23.0,0.0,0.0948076993227005,0.0015924647450447083
100,1,10,17.9,5.448853090330111,0.9671140089631081,0.016693539917469025
100,1,100,18.42,5.523006427662383,9.835016824305058,0.1563728004693985
100,1,1000,18.354,5.9579093648695265,100.10565027594566,1.5964469388127327
100,1,10000,18.2495,6.027988864455541,984.5335724204779,16.075450241565704
1000,1,1,4.0,0.0,0.0980091392993927,0.0020227208733558655
1000,1,10,5.4,1.2,0.992892749607563,0.019919179379940033
1000,1,100,5.38,1.1981652640600127,10.12180633097887,0.19964267313480377
1000,1,1000,5.285,1.1814292192086666,102.1885563954711,2.0813728645443916
1000,1,10000,5.3341,1.1678515273783736,1014.2527844831347,20.57043992727995
1,1,1,215.0,0.0,0.10041804611682892,0.0013559237122535706
1,1,10,215.4,112.57726235790244,0.9898013323545456,0.013359852135181427
1,1,100,185.8,100.35546821175217,10.11197828501463,0.13460630178451538
1,1,1000,186.27,107.47552791217171,101.94120153039694,1.3258536085486412
1,1,10000,187.7514,107.03681888976334,1013.4301250055432,13.502104289829731
100,1,1,16.0,0.0,0.10344738513231277,0.0016954466700553894
100,1,10,14.4,4.409081537009721,0.9958451688289642,0.015596449375152588
100,1,100,17.76,5.07763724580636,9.73033782094717,0.15634708851575851
100,1,1000,17.081,5.4898487228702395,100.08116692304611,1.6209545657038689
100,1,10000,16.917,5.480448065623832,989.3849053680897,16.3797140493989
1000,1,1,7.0,0.0,0.10720549523830414,0.0022548064589500427
1000,1,10,5.2,1.4000000000000001,1.0024335086345673,0.02069694548845291
1000,1,100,5.28,1.1232096865679178,10.003121592104435,0.1995203197002411
1000,1,1000,5.361,1.17246705710651,100.16842065006495,2.2324321419000626
1000,1,10000,5.3324,1.1823325420540534,1007.6183902099729,20.95761563628912
